gene,inMod
evm.TU.chromosome_1.209,1
evm.TU.chromosome_1.210,1
evm.TU.chromosome_1.212,1
evm.TU.chromosome_1.215,0
evm.TU.chromosome_1.219,0
evm.TU.chromosome_1.22,1
evm.TU.chromosome_1.220,0
evm.TU.chromosome_1.221,0
evm.TU.chromosome_1.222,1
evm.TU.chromosome_1.223,1
evm.TU.chromosome_1.224,1
evm.TU.chromosome_1.225,1
evm.TU.chromosome_1.226,1
evm.TU.chromosome_1.227,1
evm.TU.chromosome_1.228,0
evm.TU.chromosome_1.229,1
evm.TU.chromosome_1.23,0
evm.TU.chromosome_1.230,0
evm.TU.chromosome_1.231,0
evm.TU.chromosome_1.232,1
evm.TU.chromosome_1.233,0
evm.TU.chromosome_1.234,0
evm.TU.chromosome_1.235,0
evm.TU.chromosome_1.236,1
evm.TU.chromosome_1.237,1
evm.TU.chromosome_1.238,0
evm.TU.chromosome_1.239,0
evm.TU.chromosome_1.24,1
evm.TU.chromosome_1.240,0
evm.TU.chromosome_1.241,1
evm.TU.chromosome_1.242,0
evm.TU.chromosome_1.243,1
evm.TU.chromosome_1.244,1
evm.TU.chromosome_1.247,1
evm.TU.chromosome_1.248,1
evm.TU.chromosome_1.25,0
evm.TU.chromosome_1.250,1
evm.TU.chromosome_1.251,1
evm.TU.chromosome_1.252,0
evm.TU.chromosome_1.253,1
evm.TU.chromosome_1.254,0
evm.TU.chromosome_1.255,1
evm.TU.chromosome_1.256,0
evm.TU.chromosome_1.257,1
evm.TU.chromosome_1.258,1
evm.TU.chromosome_1.259,0
evm.TU.chromosome_1.26,0
evm.TU.chromosome_1.260,1
evm.TU.chromosome_1.261,1
evm.TU.chromosome_1.262,1
evm.TU.chromosome_1.263,1
evm.TU.chromosome_1.264,1
evm.TU.chromosome_1.265,1
evm.TU.chromosome_1.266,0
evm.TU.chromosome_1.267,1
evm.TU.chromosome_1.268,1
evm.TU.chromosome_1.269,1
evm.TU.chromosome_1.27,1
evm.TU.chromosome_1.270,1
evm.TU.chromosome_1.271,1
evm.TU.chromosome_1.272,1
evm.TU.chromosome_1.274,1
evm.TU.chromosome_1.275,1
evm.TU.chromosome_1.276,1
evm.TU.chromosome_1.278,1
evm.TU.chromosome_1.28,1
evm.TU.chromosome_1.280,1
evm.TU.chromosome_1.283,0
evm.TU.chromosome_1.285,1
evm.TU.chromosome_1.288,0
evm.TU.chromosome_1.289,1
evm.TU.chromosome_1.29,0
evm.TU.chromosome_1.291,0
evm.TU.chromosome_1.294,1
evm.TU.chromosome_1.295,1
evm.TU.chromosome_1.296,0
evm.TU.chromosome_1.297,1
evm.TU.chromosome_1.298,1
evm.TU.chromosome_1.3,1
evm.TU.chromosome_1.30,0
evm.TU.chromosome_1.301,1
evm.TU.chromosome_1.302,1
evm.TU.chromosome_1.303,1
evm.TU.chromosome_1.304,0
evm.TU.chromosome_1.305,0
evm.TU.chromosome_1.306,1
evm.TU.chromosome_1.308,1
evm.TU.chromosome_1.31,1
evm.TU.chromosome_1.312,1
evm.TU.chromosome_1.313,1
evm.TU.chromosome_1.314,1
evm.TU.chromosome_1.315,1
evm.TU.chromosome_1.317,1
evm.TU.chromosome_1.32,1
evm.TU.chromosome_1.322,1
evm.TU.chromosome_1.323,1
evm.TU.chromosome_1.324,1
evm.TU.chromosome_1.325,1
evm.TU.chromosome_1.326,0
evm.TU.chromosome_1.327,0
evm.TU.chromosome_1.33,1
evm.TU.chromosome_1.332_evm.TU.chromosome_1.328,1
evm.TU.chromosome_1.333,1
evm.TU.chromosome_1.334,1
evm.TU.chromosome_1.335,1
evm.TU.chromosome_1.336,0
evm.TU.chromosome_1.337,0
evm.TU.chromosome_1.338,0
evm.TU.chromosome_1.339,0
evm.TU.chromosome_1.34,0
evm.TU.chromosome_1.340,0
evm.TU.chromosome_1.342,1
evm.TU.chromosome_1.343,1
evm.TU.chromosome_1.345,1
evm.TU.chromosome_1.347,0
evm.TU.chromosome_1.348,0
evm.TU.chromosome_1.349,1
evm.TU.chromosome_1.35,0
evm.TU.chromosome_1.350,1
evm.TU.chromosome_1.351,1
evm.TU.chromosome_1.352,0
evm.TU.chromosome_1.354,1
evm.TU.chromosome_1.355,1
evm.TU.chromosome_1.356,0
evm.TU.chromosome_1.357,0
evm.TU.chromosome_1.358,0
evm.TU.chromosome_1.359,1
evm.TU.chromosome_1.36,1
evm.TU.chromosome_1.360,0
evm.TU.chromosome_1.361,0
evm.TU.chromosome_1.362,0
evm.TU.chromosome_1.363,1
evm.TU.chromosome_1.364,1
evm.TU.chromosome_1.367,1
evm.TU.chromosome_1.368,0
evm.TU.chromosome_1.369,0
evm.TU.chromosome_1.370,0
evm.TU.chromosome_1.371,0
evm.TU.chromosome_1.372,1
evm.TU.chromosome_1.373,1
evm.TU.chromosome_1.374,0
evm.TU.chromosome_1.375,0
evm.TU.chromosome_1.376,1
evm.TU.chromosome_1.377,1
evm.TU.chromosome_1.378,1
evm.TU.chromosome_1.38,0
evm.TU.chromosome_1.380,1
evm.TU.chromosome_1.381,0
evm.TU.chromosome_1.382,0
evm.TU.chromosome_1.384,1
evm.TU.chromosome_1.385,0
evm.TU.chromosome_1.386_evm.TU.chromosome_1.387,1
evm.TU.chromosome_1.388,1
evm.TU.chromosome_1.389,0
evm.TU.chromosome_1.39,1
evm.TU.chromosome_1.390,1
evm.TU.chromosome_1.392,1
evm.TU.chromosome_1.393,1
evm.TU.chromosome_1.394,1
evm.TU.chromosome_1.395,0
evm.TU.chromosome_1.396,1
evm.TU.chromosome_1.397,1
evm.TU.chromosome_1.4,1
evm.TU.chromosome_1.400,1
evm.TU.chromosome_1.401,1
evm.TU.chromosome_1.402,0
evm.TU.chromosome_1.403,1
evm.TU.chromosome_1.404,1
evm.TU.chromosome_1.405,0
evm.TU.chromosome_1.41,0
evm.TU.chromosome_1.410,1
evm.TU.chromosome_1.411,0
evm.TU.chromosome_1.412,1
evm.TU.chromosome_1.413,1
evm.TU.chromosome_1.414,1
evm.TU.chromosome_1.415,1
evm.TU.chromosome_1.416,1
evm.TU.chromosome_1.417,0
evm.TU.chromosome_1.418,1
evm.TU.chromosome_1.419,1
evm.TU.chromosome_1.42,1
evm.TU.chromosome_1.420,1
evm.TU.chromosome_1.421,1
evm.TU.chromosome_1.422,0
evm.TU.chromosome_1.423,1
evm.TU.chromosome_1.424,1
evm.TU.chromosome_1.425,0
evm.TU.chromosome_1.426,0
evm.TU.chromosome_1.427,0
evm.TU.chromosome_1.428,0
evm.TU.chromosome_1.43,1
evm.TU.chromosome_1.431,0
evm.TU.chromosome_1.436,1
evm.TU.chromosome_1.44,0
evm.TU.chromosome_1.440,0
evm.TU.chromosome_1.441,1
evm.TU.chromosome_1.442,1
evm.TU.chromosome_1.445,1
evm.TU.chromosome_1.45,1
evm.TU.chromosome_1.453,0
evm.TU.chromosome_1.454,1
evm.TU.chromosome_1.455,0
evm.TU.chromosome_1.46,0
evm.TU.chromosome_1.460,1
evm.TU.chromosome_1.461,0
evm.TU.chromosome_1.463,0
evm.TU.chromosome_1.464,1
evm.TU.chromosome_1.465,1
evm.TU.chromosome_1.466,1
evm.TU.chromosome_1.467,1
evm.TU.chromosome_1.468,0
evm.TU.chromosome_1.469,1
evm.TU.chromosome_1.47,1
evm.TU.chromosome_1.471,1
evm.TU.chromosome_1.473,0
evm.TU.chromosome_1.474,1
evm.TU.chromosome_1.475,1
evm.TU.chromosome_1.476,0
evm.TU.chromosome_1.477,1
evm.TU.chromosome_1.478,0
evm.TU.chromosome_1.479,0
evm.TU.chromosome_1.48,1
evm.TU.chromosome_1.480,0
evm.TU.chromosome_1.481,0
evm.TU.chromosome_1.482,0
evm.TU.chromosome_1.483,1
evm.TU.chromosome_1.484,1
evm.TU.chromosome_1.485,0
evm.TU.chromosome_1.486,1
evm.TU.chromosome_1.487,1
evm.TU.chromosome_1.488,0
evm.TU.chromosome_1.490,0
evm.TU.chromosome_1.491,1
evm.TU.chromosome_1.492,0
evm.TU.chromosome_1.493,0
evm.TU.chromosome_1.494,1
evm.TU.chromosome_1.495,0
evm.TU.chromosome_1.496,1
evm.TU.chromosome_1.497,1
evm.TU.chromosome_1.498,1
evm.TU.chromosome_1.499,1
evm.TU.chromosome_1.5,0
evm.TU.chromosome_1.500,1
evm.TU.chromosome_1.501,0
evm.TU.chromosome_1.502,1
evm.TU.chromosome_1.503,0
evm.TU.chromosome_1.504,1
evm.TU.chromosome_1.505,1
evm.TU.chromosome_1.508,1
evm.TU.chromosome_1.509,0
evm.TU.chromosome_1.51,0
evm.TU.chromosome_1.510,1
evm.TU.chromosome_1.512,0
evm.TU.chromosome_1.513,1
evm.TU.chromosome_1.514,0
evm.TU.chromosome_1.517,0
evm.TU.chromosome_1.521,1
evm.TU.chromosome_1.525,1
evm.TU.chromosome_1.526,1
evm.TU.chromosome_1.527,1
evm.TU.chromosome_1.528,1
evm.TU.chromosome_1.529,1
evm.TU.chromosome_1.533,1
evm.TU.chromosome_1.536,1
evm.TU.chromosome_1.537,1
evm.TU.chromosome_1.539,1
evm.TU.chromosome_1.54,1
evm.TU.chromosome_1.540,1
evm.TU.chromosome_1.541,0
evm.TU.chromosome_1.542,0
evm.TU.chromosome_1.543,1
evm.TU.chromosome_1.544,1
evm.TU.chromosome_1.546,1
evm.TU.chromosome_1.549,1
evm.TU.chromosome_1.55,0
evm.TU.chromosome_1.550,1
evm.TU.chromosome_1.551,1
evm.TU.chromosome_1.553,1
evm.TU.chromosome_1.554,1
evm.TU.chromosome_1.557,1
evm.TU.chromosome_1.56,1
evm.TU.chromosome_1.560,1
evm.TU.chromosome_1.561,1
evm.TU.chromosome_1.563,1
evm.TU.chromosome_1.564,1
evm.TU.chromosome_1.569,1
evm.TU.chromosome_1.57,1
evm.TU.chromosome_1.571,1
evm.TU.chromosome_1.574,1
evm.TU.chromosome_1.575,1
evm.TU.chromosome_1.579,1
evm.TU.chromosome_1.58,0
evm.TU.chromosome_1.580,1
evm.TU.chromosome_1.582,0
evm.TU.chromosome_1.583,1
evm.TU.chromosome_1.584,1
evm.TU.chromosome_1.586,1
evm.TU.chromosome_1.588,1
evm.TU.chromosome_1.589,1
evm.TU.chromosome_1.59,0
evm.TU.chromosome_1.590,1
evm.TU.chromosome_1.591,1
evm.TU.chromosome_1.592,0
evm.TU.chromosome_1.593_evm.TU.chromosome_1.597,1
evm.TU.chromosome_1.598,0
evm.TU.chromosome_1.599,0
evm.TU.chromosome_1.6,1
evm.TU.chromosome_1.60,0
evm.TU.chromosome_1.600,1
evm.TU.chromosome_1.601,1
evm.TU.chromosome_1.602,1
evm.TU.chromosome_1.603,0
evm.TU.chromosome_1.604,1
evm.TU.chromosome_1.605,1
evm.TU.chromosome_1.606,1
evm.TU.chromosome_1.607,1
evm.TU.chromosome_1.608,0
evm.TU.chromosome_1.609,1
evm.TU.chromosome_1.61,1
evm.TU.chromosome_1.610,1
evm.TU.chromosome_1.611,1
evm.TU.chromosome_1.612,1
evm.TU.chromosome_1.613,0
evm.TU.chromosome_1.614,0
evm.TU.chromosome_1.615,1
evm.TU.chromosome_1.616,1
evm.TU.chromosome_1.617,0
evm.TU.chromosome_1.618,1
evm.TU.chromosome_1.619,0
evm.TU.chromosome_1.62,1
evm.TU.chromosome_1.620,0
evm.TU.chromosome_1.621,0
evm.TU.chromosome_1.622,1
evm.TU.chromosome_1.623,1
evm.TU.chromosome_1.624,1
evm.TU.chromosome_1.625,0
evm.TU.chromosome_1.626,0
evm.TU.chromosome_1.627,1
evm.TU.chromosome_1.628,1
evm.TU.chromosome_1.629,1
evm.TU.chromosome_1.63,1
evm.TU.chromosome_1.630,0
evm.TU.chromosome_1.631,1
evm.TU.chromosome_1.632,0
evm.TU.chromosome_1.633,1
evm.TU.chromosome_1.634,1
evm.TU.chromosome_1.636,1
evm.TU.chromosome_1.637,1
evm.TU.chromosome_1.638,0
evm.TU.chromosome_1.639,1
evm.TU.chromosome_1.64,0
evm.TU.chromosome_1.640,0
evm.TU.chromosome_1.641,0
evm.TU.chromosome_1.642,1
evm.TU.chromosome_1.643,1
evm.TU.chromosome_1.644,1
evm.TU.chromosome_1.645,1
evm.TU.chromosome_1.646,1
evm.TU.chromosome_1.647,1
evm.TU.chromosome_1.649,0
evm.TU.chromosome_1.65,1
evm.TU.chromosome_1.650,1
evm.TU.chromosome_1.651,0
evm.TU.chromosome_1.652,1
evm.TU.chromosome_1.653,0
evm.TU.chromosome_1.654,0
evm.TU.chromosome_1.655,0
evm.TU.chromosome_1.656,1
evm.TU.chromosome_1.657,1
evm.TU.chromosome_1.658,0
evm.TU.chromosome_1.659_evm.TU.chromosome_1.661,1
evm.TU.chromosome_1.66,0
evm.TU.chromosome_1.662,1
evm.TU.chromosome_1.663,1
evm.TU.chromosome_1.664,0
evm.TU.chromosome_1.665,0
evm.TU.chromosome_1.666,0
evm.TU.chromosome_1.67,1
evm.TU.chromosome_1.675,1
evm.TU.chromosome_1.676,0
evm.TU.chromosome_1.677,1
evm.TU.chromosome_1.678,1
evm.TU.chromosome_1.679,0
evm.TU.chromosome_1.68,1
evm.TU.chromosome_1.680,1
evm.TU.chromosome_1.681,1
evm.TU.chromosome_1.682,0
evm.TU.chromosome_1.683,1
evm.TU.chromosome_1.69,1
evm.TU.chromosome_1.695,1
evm.TU.chromosome_1.697,1
evm.TU.chromosome_1.698,0
evm.TU.chromosome_1.699,1
evm.TU.chromosome_1.7,1
evm.TU.chromosome_1.70,0
evm.TU.chromosome_1.700,1
evm.TU.chromosome_1.701,1
evm.TU.chromosome_1.702,1
evm.TU.chromosome_1.703,1
evm.TU.chromosome_1.706,1
evm.TU.chromosome_1.707,0
evm.TU.chromosome_1.71,0
evm.TU.chromosome_1.711,1
evm.TU.chromosome_1.712,0
evm.TU.chromosome_1.713,0
evm.TU.chromosome_1.715,1
evm.TU.chromosome_1.716,1
evm.TU.chromosome_1.717,1
evm.TU.chromosome_1.718,1
evm.TU.chromosome_1.719,1
evm.TU.chromosome_1.72,1
evm.TU.chromosome_1.720,1
evm.TU.chromosome_1.721,1
evm.TU.chromosome_1.722,0
evm.TU.chromosome_1.723,1
evm.TU.chromosome_1.727,1
evm.TU.chromosome_1.728,0
evm.TU.chromosome_1.729,0
evm.TU.chromosome_1.73,0
evm.TU.chromosome_1.730,1
evm.TU.chromosome_1.731,1
evm.TU.chromosome_1.732,0
evm.TU.chromosome_1.733_evm.TU.chromosome_1.734,0
evm.TU.chromosome_1.735,0
evm.TU.chromosome_1.736,1
evm.TU.chromosome_1.737,0
evm.TU.chromosome_1.738,1
evm.TU.chromosome_1.739,1
evm.TU.chromosome_1.74,1
evm.TU.chromosome_1.740,1
evm.TU.chromosome_1.741,1
evm.TU.chromosome_1.745,1
evm.TU.chromosome_1.746,1
evm.TU.chromosome_1.747,1
evm.TU.chromosome_1.748,1
evm.TU.chromosome_1.749,0
evm.TU.chromosome_1.75,0
evm.TU.chromosome_1.750,1
evm.TU.chromosome_1.756,1
evm.TU.chromosome_1.758,1
evm.TU.chromosome_1.76,1
evm.TU.chromosome_1.761,1
evm.TU.chromosome_1.763,1
evm.TU.chromosome_1.767,1
evm.TU.chromosome_1.768,0
evm.TU.chromosome_1.769,1
evm.TU.chromosome_1.77,1
evm.TU.chromosome_1.773,0
evm.TU.chromosome_1.774,1
evm.TU.chromosome_1.775,1
evm.TU.chromosome_1.776,1
evm.TU.chromosome_1.777,0
evm.TU.chromosome_1.778,1
evm.TU.chromosome_1.779,1
evm.TU.chromosome_1.78,1
evm.TU.chromosome_1.780,1
evm.TU.chromosome_1.781,0
evm.TU.chromosome_1.782,1
evm.TU.chromosome_1.783,1
evm.TU.chromosome_1.784,0
evm.TU.chromosome_1.785,0
evm.TU.chromosome_1.786,0
evm.TU.chromosome_1.788,1
evm.TU.chromosome_1.79,1
evm.TU.chromosome_1.790,1
evm.TU.chromosome_1.791,1
evm.TU.chromosome_1.792,1
evm.TU.chromosome_1.793,1
evm.TU.chromosome_1.794,1
evm.TU.chromosome_1.795,0
evm.TU.chromosome_1.798,1
evm.TU.chromosome_1.8,1
evm.TU.chromosome_1.800,1
evm.TU.chromosome_1.803,1
evm.TU.chromosome_1.804,1
evm.TU.chromosome_1.805,0
evm.TU.chromosome_1.806,0
evm.TU.chromosome_1.807,1
evm.TU.chromosome_1.808,1
evm.TU.chromosome_1.809,1
evm.TU.chromosome_1.81,0
evm.TU.chromosome_1.810,0
evm.TU.chromosome_1.811,1
evm.TU.chromosome_1.812,1
evm.TU.chromosome_1.813,0
evm.TU.chromosome_1.814,0
evm.TU.chromosome_1.815,1
evm.TU.chromosome_1.816,1
evm.TU.chromosome_1.817,1
evm.TU.chromosome_1.818,1
evm.TU.chromosome_1.819,1
evm.TU.chromosome_1.82,1
evm.TU.chromosome_1.821,1
evm.TU.chromosome_1.822,0
evm.TU.chromosome_1.825,0
evm.TU.chromosome_1.826,1
evm.TU.chromosome_1.827,0
evm.TU.chromosome_1.829,0
evm.TU.chromosome_1.83,0
evm.TU.chromosome_1.830,1
evm.TU.chromosome_1.831,1
evm.TU.chromosome_1.832,1
evm.TU.chromosome_1.833,1
evm.TU.chromosome_1.834,0
evm.TU.chromosome_1.835,1
evm.TU.chromosome_1.836,1
evm.TU.chromosome_1.837,0
evm.TU.chromosome_1.838,0
evm.TU.chromosome_1.84,0
evm.TU.chromosome_1.840,1
evm.TU.chromosome_1.842,1
evm.TU.chromosome_1.843,1
evm.TU.chromosome_1.844,1
evm.TU.chromosome_1.845,1
evm.TU.chromosome_1.847,1
evm.TU.chromosome_1.848,1
evm.TU.chromosome_1.85,1
evm.TU.chromosome_1.853,1
evm.TU.chromosome_1.854,0
evm.TU.chromosome_1.855,0
evm.TU.chromosome_1.856,0
evm.TU.chromosome_1.857,1
evm.TU.chromosome_1.858,1
evm.TU.chromosome_1.859,0
evm.TU.chromosome_1.86,0
evm.TU.chromosome_1.860,0
evm.TU.chromosome_1.861,1
evm.TU.chromosome_1.862,1
evm.TU.chromosome_1.863,0
evm.TU.chromosome_1.864,1
evm.TU.chromosome_1.865,0
evm.TU.chromosome_1.867,1
evm.TU.chromosome_1.868,1
evm.TU.chromosome_1.869,1
evm.TU.chromosome_1.87,1
evm.TU.chromosome_1.870,1
evm.TU.chromosome_1.871,1
evm.TU.chromosome_1.872,1
evm.TU.chromosome_1.875,1
evm.TU.chromosome_1.876,0
evm.TU.chromosome_1.877,0
evm.TU.chromosome_1.878,0
evm.TU.chromosome_1.879,1
evm.TU.chromosome_1.88,1
evm.TU.chromosome_1.883,1
evm.TU.chromosome_1.884,0
evm.TU.chromosome_1.886,1
evm.TU.chromosome_1.887,1
evm.TU.chromosome_1.888,1
evm.TU.chromosome_1.889,1
evm.TU.chromosome_1.89,1
evm.TU.chromosome_1.890,1
evm.TU.chromosome_1.893,1
evm.TU.chromosome_1.896,1
evm.TU.chromosome_1.897,0
evm.TU.chromosome_1.9,1
evm.TU.chromosome_1.90,1
evm.TU.chromosome_1.900,1
evm.TU.chromosome_1.901,1
evm.TU.chromosome_1.902,0
evm.TU.chromosome_1.903,0
evm.TU.chromosome_1.904,0
evm.TU.chromosome_1.905,0
evm.TU.chromosome_1.906,1
evm.TU.chromosome_1.907,0
evm.TU.chromosome_1.909,1
evm.TU.chromosome_1.91,1
evm.TU.chromosome_1.910,0
evm.TU.chromosome_1.912,0
evm.TU.chromosome_1.916,1
evm.TU.chromosome_1.917,0
evm.TU.chromosome_1.918,0
evm.TU.chromosome_1.92,0
evm.TU.chromosome_1.922,1
evm.TU.chromosome_1.923,1
evm.TU.chromosome_1.925,1
evm.TU.chromosome_1.926,0
evm.TU.chromosome_1.927,1
evm.TU.chromosome_1.928,1
evm.TU.chromosome_1.93,0
evm.TU.chromosome_1.930,1
evm.TU.chromosome_1.931,1
evm.TU.chromosome_1.932,0
evm.TU.chromosome_1.933,1
evm.TU.chromosome_1.934,0
evm.TU.chromosome_1.935,0
evm.TU.chromosome_1.936,0
evm.TU.chromosome_1.937,1
evm.TU.chromosome_1.938,1
evm.TU.chromosome_1.939,0
evm.TU.chromosome_1.94,0
evm.TU.chromosome_1.940,0
evm.TU.chromosome_1.941,1
evm.TU.chromosome_1.942,1
evm.TU.chromosome_1.943,0
evm.TU.chromosome_1.944,0
evm.TU.chromosome_1.945,0
evm.TU.chromosome_1.946,1
evm.TU.chromosome_1.947,0
evm.TU.chromosome_1.95,1
evm.TU.chromosome_1.951,0
evm.TU.chromosome_1.952,1
evm.TU.chromosome_1.953,1
evm.TU.chromosome_1.954,1
evm.TU.chromosome_1.955,1
evm.TU.chromosome_1.956,1
evm.TU.chromosome_1.957,1
evm.TU.chromosome_1.958,1
evm.TU.chromosome_1.959,1
evm.TU.chromosome_1.96,0
evm.TU.chromosome_1.960,0
evm.TU.chromosome_1.961,0
evm.TU.chromosome_1.962,1
evm.TU.chromosome_1.963,1
evm.TU.chromosome_1.965,1
evm.TU.chromosome_1.966,1
evm.TU.chromosome_1.967,1
evm.TU.chromosome_1.97,0
evm.TU.chromosome_1.971,1
evm.TU.chromosome_1.972,1
evm.TU.chromosome_1.973,1
evm.TU.chromosome_1.975,0
evm.TU.chromosome_1.976,1
evm.TU.chromosome_1.977,1
evm.TU.chromosome_1.978,1
evm.TU.chromosome_1.979,0
evm.TU.chromosome_1.98,1
evm.TU.chromosome_1.982,1
evm.TU.chromosome_1.983,1
evm.TU.chromosome_1.984,1
evm.TU.chromosome_1.985,1
evm.TU.chromosome_1.986,1
evm.TU.chromosome_1.987,1
evm.TU.chromosome_1.988,0
evm.TU.chromosome_1.989,1
evm.TU.chromosome_1.99,1
evm.TU.chromosome_1.990,1
evm.TU.chromosome_1.991,0
evm.TU.chromosome_1.992,0
evm.TU.chromosome_1.993,1
evm.TU.chromosome_1.994,1
evm.TU.chromosome_1.995,1
evm.TU.chromosome_1.996,0
evm.TU.chromosome_1.997,0
evm.TU.chromosome_1.998,0
evm.TU.chromosome_1.999,0
evm.TU.chromosome_10.1,1
evm.TU.chromosome_10.10,1
evm.TU.chromosome_10.100,0
evm.TU.chromosome_10.1001,0
evm.TU.chromosome_10.1003,1
evm.TU.chromosome_10.1004,1
evm.TU.chromosome_10.1005,1
evm.TU.chromosome_10.1006,1
evm.TU.chromosome_10.1008,1
evm.TU.chromosome_10.1009,1
evm.TU.chromosome_10.101,1
evm.TU.chromosome_10.1010,1
evm.TU.chromosome_10.1011,1
evm.TU.chromosome_10.1012,0
evm.TU.chromosome_10.1013,1
evm.TU.chromosome_10.1014,0
evm.TU.chromosome_10.1015,0
evm.TU.chromosome_10.1016,1
evm.TU.chromosome_10.1017,1
evm.TU.chromosome_10.1018,1
evm.TU.chromosome_10.102,1
evm.TU.chromosome_10.1020,0
evm.TU.chromosome_10.1022,1
evm.TU.chromosome_10.1023,1
evm.TU.chromosome_10.1024,1
evm.TU.chromosome_10.1025,1
evm.TU.chromosome_10.103,1
evm.TU.chromosome_10.1032,1
evm.TU.chromosome_10.1033,1
evm.TU.chromosome_10.1036,1
evm.TU.chromosome_10.1037,1
evm.TU.chromosome_10.1038,1
evm.TU.chromosome_10.1039,1
evm.TU.chromosome_10.104,1
evm.TU.chromosome_10.1040,0
evm.TU.chromosome_10.1041,1
evm.TU.chromosome_10.1042,1
evm.TU.chromosome_10.1044,1
evm.TU.chromosome_10.1045,1
evm.TU.chromosome_10.1046,1
evm.TU.chromosome_10.105,1
evm.TU.chromosome_10.1050,1
evm.TU.chromosome_10.1051,1
evm.TU.chromosome_10.1052,1
evm.TU.chromosome_10.1053,1
evm.TU.chromosome_10.1054,1
evm.TU.chromosome_10.1055,1
evm.TU.chromosome_10.1056_evm.TU.chromosome_10.1057,1
evm.TU.chromosome_10.1058,0
evm.TU.chromosome_10.1059,1
evm.TU.chromosome_10.1060,1
evm.TU.chromosome_10.1062,1
evm.TU.chromosome_10.1063,0
evm.TU.chromosome_10.1064,1
evm.TU.chromosome_10.1066,1
evm.TU.chromosome_10.1067,1
evm.TU.chromosome_10.1073,1
evm.TU.chromosome_10.1074,1
evm.TU.chromosome_10.1075,1
evm.TU.chromosome_10.1076,1
evm.TU.chromosome_10.1078,1
evm.TU.chromosome_10.108,1
evm.TU.chromosome_10.1080,1
evm.TU.chromosome_10.1081,1
evm.TU.chromosome_10.1086_evm.TU.chromosome_10.1082,1
evm.TU.chromosome_10.1087,1
evm.TU.chromosome_10.1088,1
evm.TU.chromosome_10.1089,0
evm.TU.chromosome_10.109,1
evm.TU.chromosome_10.1090,1
evm.TU.chromosome_10.1094,0
evm.TU.chromosome_10.1097,0
evm.TU.chromosome_10.11,0
evm.TU.chromosome_10.110,1
evm.TU.chromosome_10.1100,1
evm.TU.chromosome_10.1101,1
evm.TU.chromosome_10.1104,0
evm.TU.chromosome_10.1105,1
evm.TU.chromosome_10.1107,1
evm.TU.chromosome_10.1109,1
evm.TU.chromosome_10.111,0
evm.TU.chromosome_10.1110,1
evm.TU.chromosome_10.1111,1
evm.TU.chromosome_10.1112,1
evm.TU.chromosome_10.1113,1
evm.TU.chromosome_10.1114,1
evm.TU.chromosome_10.1115,1
evm.TU.chromosome_10.1116,1
evm.TU.chromosome_10.1117,0
evm.TU.chromosome_10.1118,1
evm.TU.chromosome_10.112,0
evm.TU.chromosome_10.1120,0
evm.TU.chromosome_10.1121,1
evm.TU.chromosome_10.1123,0
evm.TU.chromosome_10.1124,1
evm.TU.chromosome_10.1125,1
evm.TU.chromosome_10.1127,1
evm.TU.chromosome_10.1128,1
evm.TU.chromosome_10.1129,1
evm.TU.chromosome_10.113,0
evm.TU.chromosome_10.1130,1
evm.TU.chromosome_10.1131,1
evm.TU.chromosome_10.1134,1
evm.TU.chromosome_10.1135,1
evm.TU.chromosome_10.1136,0
evm.TU.chromosome_10.1137,1
evm.TU.chromosome_10.1139,1
evm.TU.chromosome_10.114,1
evm.TU.chromosome_10.1140,1
evm.TU.chromosome_10.1141,0
evm.TU.chromosome_10.1143,1
evm.TU.chromosome_10.1144,1
evm.TU.chromosome_10.1145,1
evm.TU.chromosome_10.1146,1
evm.TU.chromosome_10.1147,1
evm.TU.chromosome_10.1148,1
evm.TU.chromosome_10.1149,1
evm.TU.chromosome_10.115,1
evm.TU.chromosome_10.1150,1
evm.TU.chromosome_10.1151,0
evm.TU.chromosome_10.1155,1
evm.TU.chromosome_10.1156,1
evm.TU.chromosome_10.1157,1
evm.TU.chromosome_10.1158,1
evm.TU.chromosome_10.1159,1
evm.TU.chromosome_10.116,0
evm.TU.chromosome_10.1160,1
evm.TU.chromosome_10.1161,1
evm.TU.chromosome_10.1162,1
evm.TU.chromosome_10.1163,0
evm.TU.chromosome_10.1165,0
evm.TU.chromosome_10.1166,1
evm.TU.chromosome_10.1167,1
evm.TU.chromosome_10.1168,1
evm.TU.chromosome_10.117,1
evm.TU.chromosome_10.1171,1
evm.TU.chromosome_10.1172,1
evm.TU.chromosome_10.1173,0
evm.TU.chromosome_10.1174,0
evm.TU.chromosome_10.1175,0
evm.TU.chromosome_10.1176,1
evm.TU.chromosome_10.1177,1
evm.TU.chromosome_10.1179,0
evm.TU.chromosome_10.118,1
evm.TU.chromosome_10.1181,1
evm.TU.chromosome_10.1183,0
evm.TU.chromosome_10.1184,1
evm.TU.chromosome_10.1185,1
evm.TU.chromosome_10.1187,0
evm.TU.chromosome_10.1188,1
evm.TU.chromosome_10.1189,1
evm.TU.chromosome_10.119,1
evm.TU.chromosome_10.1190,1
evm.TU.chromosome_10.1191,1
evm.TU.chromosome_10.1196,0
evm.TU.chromosome_10.1197,0
evm.TU.chromosome_10.1198,1
evm.TU.chromosome_10.1199,1
evm.TU.chromosome_10.12,1
evm.TU.chromosome_10.120,0
evm.TU.chromosome_10.1201,1
evm.TU.chromosome_10.1203,1
